DSL_SYNCHRONIZATION_STATUS,CONNECTION_STATUS,UPSTREAM_LINE_RATE_KBIT_S,DOWNSTREAM_LINE_RATE_KBIT_S,MAXIMUM_UPSTREAM_RATE_KBIT_S,MAXIMUM_DOWNSTREAM_RATE_KBIT_S,UPSTREAM_NOISE_SAFETY_COEFFICIENT_DB,DOWNSTREAM_NOISE_SAFETY_COEFFICIENT_DB,LINE_STANDARD,UPSTREAM_LINE_ATTENUATION_DB,DOWNSTREAM_LINE_ATTENUATION_DB,UPSTREAM_OUTPUT_POWER_DBM,DOWNSTREAM_OUTPUT_POWER_DBM,DSL_UP_TIME_HOURS,CREATED_DATE
Up,Showtime,4095,32767,28302,82760,24.3,17.8,G.993.2_Annex_B,2.5,9.5,7.3,14.1,19.259,2024-11-04 21:30:25.060
Up,Showtime,4095,32767,28401,82760,24.6,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,19.427,2024-11-04 21:40:26.722
Up,Showtime,4095,32767,28401,82760,24.5,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,19.594,2024-11-04 21:50:27.648
Up,Showtime,4095,32767,28401,82760,24.6,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,19.759,2024-11-04 22:00:24.641
Up,Showtime,4095,32767,28401,82760,24.6,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,19.927,2024-11-04 22:10:25.573
Up,Showtime,4095,32767,28401,82760,24.6,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,20.094,2024-11-04 22:20:30.050
Up,Showtime,4095,32767,28394,82760,24.5,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,20.26,2024-11-04 22:30:27.293
Up,Showtime,4095,32767,28394,82760,24.5,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,20.429,2024-11-04 22:40:34.333
Up,Showtime,4095,32767,28443,82760,24.5,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,20.593,2024-11-04 22:50:23.551
Up,Showtime,4095,32767,28443,82760,24.6,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,20.759,2024-11-04 23:00:22.982
Up,Showtime,4095,32767,28443,82760,24.6,18.0,G.993.2_Annex_B,2.5,9.5,7.3,14.1,20.926,2024-11-04 23:10:24.585
Up,Showtime,4095,32767,28443,82760,24.6,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,21.092,2024-11-04 23:20:22.794
Up,Showtime,4095,32767,28443,82760,24.6,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,21.26,2024-11-04 23:30:24.447
Up,Showtime,4095,32767,28443,82760,24.5,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,21.426,2024-11-04 23:40:24.826
Up,Showtime,4095,32767,28321,82760,24.4,17.8,G.993.2_Annex_B,2.5,9.5,7.3,14.1,21.593,2024-11-04 23:50:25.355
Up,Showtime,4095,32767,28321,82760,24.4,17.8,G.993.2_Annex_B,2.5,9.5,7.3,14.1,21.759,2024-11-05 00:00:24.209
Up,Showtime,4095,32767,28321,82760,24.4,17.8,G.993.2_Annex_B,2.5,9.5,7.3,14.1,21.926,2024-11-05 00:10:25.001
Up,Showtime,4095,32767,28321,82760,24.5,17.8,G.993.2_Annex_B,2.5,9.5,7.3,14.1,22.095,2024-11-05 00:20:33.132
Up,Showtime,4095,32767,28321,82760,24.4,17.8,G.993.2_Annex_B,2.5,9.5,7.3,14.1,22.259,2024-11-05 00:30:22.406
Up,Showtime,4095,32767,28321,82760,24.4,17.8,G.993.2_Annex_B,2.5,9.5,7.3,14.1,22.426,2024-11-05 00:40:23.514
Up,Showtime,4095,32767,28321,82760,24.5,17.8,G.993.2_Annex_B,2.5,9.5,7.3,14.1,22.594,2024-11-05 00:50:30.060
Up,Showtime,4095,32767,28432,82760,24.6,17.8,G.993.2_Annex_B,2.5,9.5,7.3,14.1,22.759,2024-11-05 01:00:22.816
Up,Showtime,4095,32767,28432,82760,24.6,17.8,G.993.2_Annex_B,2.5,9.5,7.3,14.1,22.926,2024-11-05 01:10:23.243
Up,Showtime,4095,32767,28432,82760,24.6,17.8,G.993.2_Annex_B,2.5,9.5,7.3,14.1,23.092,2024-11-05 01:20:23.205
Up,Showtime,4095,32767,28432,82760,24.6,17.8,G.993.2_Annex_B,2.5,9.5,7.3,14.1,23.261,2024-11-05 01:30:29.779
Up,Showtime,4095,32767,28603,82760,24.7,17.8,G.993.2_Annex_B,2.5,9.5,7.3,14.1,23.427,2024-11-05 01:40:26.191
Up,Showtime,4095,32767,28603,82760,24.6,17.8,G.993.2_Annex_B,2.5,9.5,7.3,14.1,23.593,2024-11-05 01:50:25.860
Up,Showtime,4095,32767,28603,82760,24.7,17.8,G.993.2_Annex_B,2.5,9.5,7.3,14.1,23.761,2024-11-05 02:00:30.934
Up,Showtime,4095,32767,28748,82760,24.8,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,23.926,2024-11-05 02:10:25.939
Up,Showtime,4095,32767,28748,82760,24.8,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,24.092,2024-11-05 02:20:21.370
Up,Showtime,4095,32767,28748,82760,24.8,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,24.259,2024-11-05 02:30:21.772
Up,Showtime,4095,32767,28767,82760,24.8,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,24.425,2024-11-05 02:40:21.524
Up,Showtime,4095,32767,28637,82760,24.7,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,24.592,2024-11-05 02:50:22.812
Up,Showtime,4095,32767,28767,82760,24.8,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,24.759,2024-11-05 03:00:22.146
Up,Showtime,4095,32767,28637,82760,24.7,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,24.926,2024-11-05 03:10:24.882
Up,Showtime,4095,32767,28637,82760,24.7,17.9,G.993.2_Annex_B,2.5,9.5,7.3,14.1,25.092,2024-11-05 03:20:22.060
Up,Showtime,4095,32767,28953,81752,25.1,18.9,G.993.2_Annex_B,2.6,9.8,7.5,14.5,0.02,2024-11-05 03:30:22.604
Up,Showtime,4095,32767,27658,81752,23.9,17.6,G.993.2_Annex_B,2.6,9.8,7.5,14.3,0.187,2024-11-05 03:40:23.488
Up,Showtime,4095,32767,23206,81752,20.8,14.1,G.993.2_Annex_B,2.6,9.8,7.5,14.4,0.354,2024-11-05 03:50:27.623
Up,Showtime,4095,32767,23975,81752,21.3,14.7,G.993.2_Annex_B,2.6,9.8,7.5,14.4,0.52,2024-11-05 04:00:22.342
Up,Showtime,4095,32767,22326,81752,20.1,13.9,G.993.2_Annex_B,2.6,9.8,7.5,14.2,0.686,2024-11-05 04:10:22.209
Up,Showtime,4095,32767,22886,73240,20.9,14.8,G.993.2_Annex_B,3.4,10.7,7.6,14.4,0.146,2024-11-05 04:20:27.483
Up,Showtime,4095,32767,28028,73240,24.8,9.2,G.993.2_Annex_B,3.4,10.7,7.7,14.5,0.311,2024-11-05 04:30:23.094
Up,Showtime,4095,32767,28946,73240,25.2,17.9,G.993.2_Annex_B,3.4,10.7,7.7,14.5,0.478,2024-11-05 04:40:22.454
Up,Showtime,4095,32767,29243,73240,25.7,18.8,G.993.2_Annex_B,3.4,10.7,7.7,14.5,0.645,2024-11-05 04:50:24.176
Up,Showtime,4095,32767,29456,73240,25.7,18.8,G.993.2_Annex_B,3.4,10.7,7.7,14.5,0.811,2024-11-05 05:00:22.664
Up,Showtime,4095,32767,29456,73240,25.7,18.7,G.993.2_Annex_B,3.4,10.7,7.7,14.5,0.979,2024-11-05 05:10:23.113
Up,Showtime,4095,32767,29456,73240,25.7,18.8,G.993.2_Annex_B,3.4,10.7,7.7,14.5,1.145,2024-11-05 05:20:21.917
Up,Showtime,4095,32767,29311,73240,25.6,18.6,G.993.2_Annex_B,3.4,10.7,7.7,14.5,1.312,2024-11-05 05:30:25.305
Up,Showtime,4095,32767,29311,73240,25.6,18.6,G.993.2_Annex_B,3.4,10.7,7.7,14.5,1.479,2024-11-05 05:40:24.284
Up,Showtime,4095,32767,29311,73240,25.6,18.6,G.993.2_Annex_B,3.4,10.7,7.7,14.5,1.645,2024-11-05 05:50:23.300
Up,Showtime,4095,32767,29311,73240,25.7,18.6,G.993.2_Annex_B,3.4,10.7,7.7,14.5,1.812,2024-11-05 06:00:23.635
Up,Showtime,4095,32767,28847,73240,25.2,18.1,G.993.2_Annex_B,3.4,10.7,7.7,14.5,1.979,2024-11-05 06:10:22.655
Up,Showtime,4095,32767,29273,73240,25.7,18.7,G.993.2_Annex_B,3.4,10.7,7.7,14.5,2.145,2024-11-05 06:20:23.185
Up,Showtime,4095,32767,27319,73240,24.3,15.1,G.993.2_Annex_B,3.4,10.7,7.7,14.5,2.312,2024-11-05 06:30:22.498
Up,Showtime,4095,32767,29487,73240,25.6,18.4,G.993.2_Annex_B,3.4,10.7,7.7,14.5,2.479,2024-11-05 06:40:26.356
Up,Showtime,4095,32767,24059,70516,21.2,15.5,G.993.2_Annex_B,3.8,11.1,7.6,14.5,0.08,2024-11-05 06:50:23.270
Up,Showtime,4095,32767,30166,70516,25.8,18.7,G.993.2_Annex_B,3.8,11.1,7.7,14.5,0.246,2024-11-05 07:00:22.953
Up,Showtime,4095,32767,30212,70516,25.8,18.4,G.993.2_Annex_B,3.8,11.1,7.7,14.5,0.413,2024-11-05 07:10:21.742
Up,Showtime,4095,32767,29830,70516,25.6,18.5,G.993.2_Annex_B,3.8,11.1,7.7,14.5,0.579,2024-11-05 07:20:23.642
Up,Showtime,4095,32767,29830,70516,25.6,18.4,G.993.2_Annex_B,3.8,11.1,7.7,14.5,0.746,2024-11-05 07:30:21.680
Up,Showtime,4095,32767,29830,70516,25.6,18.5,G.993.2_Annex_B,3.8,11.1,7.7,14.5,0.912,2024-11-05 07:40:22.266
Up,Showtime,4095,32767,30038,70516,25.8,18.7,G.993.2_Annex_B,3.8,11.1,7.7,14.5,1.08,2024-11-05 07:50:25.848
Up,Showtime,4095,32767,30038,70516,25.7,18.6,G.993.2_Annex_B,3.8,11.1,7.7,14.5,1.246,2024-11-05 08:00:21.857
Up,Showtime,4095,32767,30038,70516,25.6,18.7,G.993.2_Annex_B,3.8,11.1,7.7,14.5,1.413,2024-11-05 08:10:25.392
Up,Showtime,4095,32767,29819,70516,25.6,18.6,G.993.2_Annex_B,3.8,11.1,7.7,14.5,1.579,2024-11-05 08:20:23.473
Up,Showtime,4095,32767,29819,70516,25.5,18.7,G.993.2_Annex_B,3.8,11.1,7.7,14.5,1.746,2024-11-05 08:30:21.793
Up,Showtime,4095,32767,29660,70516,25.5,18.7,G.993.2_Annex_B,3.8,11.1,7.7,14.5,1.913,2024-11-05 08:40:23.027
Up,Showtime,4095,32767,29513,70516,25.4,18.5,G.993.2_Annex_B,3.8,11.1,7.7,14.5,2.08,2024-11-05 08:50:22.750
Up,Showtime,4095,32767,29626,70516,25.5,18.7,G.993.2_Annex_B,3.8,11.1,7.7,14.5,2.246,2024-11-05 09:00:22.332
Up,Showtime,4095,32767,29581,70516,25.5,18.8,G.993.2_Annex_B,3.8,11.1,7.7,14.5,2.413,2024-11-05 09:10:22.714
Up,Showtime,4095,32767,29581,70516,25.4,18.9,G.993.2_Annex_B,3.8,11.1,7.7,14.5,2.583,2024-11-05 09:20:37.698
Up,Showtime,4095,32767,29619,70516,25.5,18.9,G.993.2_Annex_B,3.8,11.1,7.7,14.5,2.746,2024-11-05 09:30:22.790
Up,Showtime,4095,32767,29581,70516,25.5,18.9,G.993.2_Annex_B,3.8,11.1,7.7,14.5,2.913,2024-11-05 09:40:23.558
Up,Showtime,4095,32767,29702,70516,25.5,19.0,G.993.2_Annex_B,3.8,11.1,7.7,14.5,3.08,2024-11-05 09:50:24.830
Up,Showtime,4095,32767,29702,70516,25.4,19.0,G.993.2_Annex_B,3.8,11.1,7.7,14.5,3.246,2024-11-05 10:00:22.264
Up,Showtime,4095,32767,29664,70516,25.5,18.9,G.993.2_Annex_B,3.8,11.1,7.7,14.5,3.416,2024-11-05 10:10:35.673
Up,Showtime,4095,32767,29664,70516,25.4,18.9,G.993.2_Annex_B,3.8,11.1,7.7,14.5,3.581,2024-11-05 10:20:27.863
Up,Showtime,4095,32767,29664,70516,25.4,18.9,G.993.2_Annex_B,3.8,11.1,7.7,14.5,3.746,2024-11-05 10:30:24.948
Up,Showtime,4095,32767,29573,70516,25.4,18.9,G.993.2_Annex_B,3.8,11.1,7.7,14.5,3.913,2024-11-05 10:40:22.351
Up,Showtime,4095,32767,29770,70516,25.4,18.9,G.993.2_Annex_B,3.8,11.1,7.7,14.5,4.081,2024-11-05 10:50:29.245
Up,Showtime,4095,32767,29626,70516,25.4,18.8,G.993.2_Annex_B,3.8,11.1,7.7,14.5,4.247,2024-11-05 11:00:27.802
Up,Showtime,4095,32767,29562,70516,25.4,18.8,G.993.2_Annex_B,3.8,11.1,7.7,14.5,4.417,2024-11-05 11:10:39.462
Up,Showtime,4095,32767,23205,68488,21.0,15.1,G.993.2_Annex_B,3.9,11.1,7.6,14.5,0.144,2024-11-05 11:20:40.712
Up,Showtime,4095,32767,26881,70500,22.1,16.0,G.993.2_Annex_B,2.7,9.8,7.6,14.5,0.139,2024-11-05 11:30:27.792
Up,Showtime,4095,32767,25103,70500,20.7,14.6,G.993.2_Annex_B,2.7,9.8,7.6,14.2,0.307,2024-11-05 11:40:36.555
Up,Showtime,4095,32767,24570,70500,20.4,14.4,G.993.2_Annex_B,2.7,9.8,7.6,14.2,0.471,2024-11-05 11:50:26.621
Up,Showtime,4095,32767,24433,70500,20.2,14.3,G.993.2_Annex_B,2.7,9.8,7.6,14.2,0.637,2024-11-05 12:00:23.970
Up,Showtime,4095,32767,24433,70500,20.2,14.3,G.993.2_Annex_B,2.7,9.8,7.6,14.2,0.804,2024-11-05 12:10:22.473
Up,Showtime,4095,32767,24433,70500,20.1,14.3,G.993.2_Annex_B,2.7,9.8,7.6,14.2,0.971,2024-11-05 12:20:24.194
Up,Showtime,4095,32767,24326,70500,20.1,14.3,G.993.2_Annex_B,2.7,9.8,7.6,14.2,1.141,2024-11-05 12:30:35.306
Up,Showtime,4095,32767,29986,70500,24.5,17.7,G.993.2_Annex_B,2.7,9.8,7.6,14.4,1.304,2024-11-05 12:40:22.771
Up,Showtime,4095,32767,30751,70500,24.9,16.8,G.993.2_Annex_B,2.7,9.8,7.5,14.4,1.471,2024-11-05 12:50:23.867
Up,Showtime,4095,32767,30808,70500,25.1,18.0,G.993.2_Annex_B,2.7,9.8,7.5,14.4,1.64,2024-11-05 13:00:34.496
Up,Showtime,4095,32767,30785,70500,25.1,18.1,G.993.2_Annex_B,2.7,9.8,7.5,14.4,1.804,2024-11-05 13:10:24.105
Up,Showtime,4095,32767,30808,70500,25.1,18.0,G.993.2_Annex_B,2.7,9.8,7.5,14.3,1.97,2024-11-05 13:20:22.419
Up,Showtime,4095,32767,26722,70500,22.1,14.0,G.993.2_Annex_B,2.7,9.8,7.6,14.3,2.137,2024-11-05 13:30:22.746
Up,Showtime,4095,32767,24985,70500,20.6,14.3,G.993.2_Annex_B,2.7,9.8,7.5,14.4,2.308,2024-11-05 13:40:38.691
Up,Showtime,4095,32767,26314,70500,21.8,13.2,G.993.2_Annex_B,2.7,9.8,7.6,14.2,2.471,2024-11-05 13:50:25.398
Up,Showtime,4095,32767,26200,70500,21.6,14.1,G.993.2_Annex_B,2.7,9.8,7.6,14.0,2.639,2024-11-05 14:00:30.016
Up,Showtime,4095,32767,26988,70500,22.2,15.4,G.993.2_Annex_B,2.7,9.8,7.6,14.5,2.805,2024-11-05 14:10:26.641
Up,Showtime,4095,32767,24493,70500,20.4,14.1,G.993.2_Annex_B,2.7,9.8,7.6,14.3,2.972,2024-11-05 14:20:26.791
Up,Showtime,4095,32767,25617,70500,21.5,15.0,G.993.2_Annex_B,2.7,9.8,7.6,14.1,3.137,2024-11-05 14:30:22.902
Up,Showtime,4095,32767,30785,70500,25.1,17.7,G.993.2_Annex_B,2.7,9.8,7.6,14.1,3.304,2024-11-05 14:40:23.715
Up,Showtime,4095,32767,24185,70500,20.0,13.8,G.993.2_Annex_B,2.7,9.8,7.6,14.3,3.471,2024-11-05 14:50:25.110
Up,Showtime,4095,32767,25301,70500,21.0,14.3,G.993.2_Annex_B,2.7,9.8,7.6,14.3,3.637,2024-11-05 15:00:24.288
Up,Showtime,4095,32767,25000,70500,20.9,14.2,G.993.2_Annex_B,2.7,9.8,7.6,14.1,3.805,2024-11-05 15:10:26.561
Up,Showtime,4095,32767,24554,70500,20.4,12.6,G.993.2_Annex_B,2.7,9.8,7.6,14.1,3.974,2024-11-05 15:20:34.595
Up,Showtime,4095,32767,23175,67624,20.9,14.8,G.993.2_Annex_B,4.0,11.2,7.6,14.5,0.087,2024-11-05 15:30:23.215
Up,Showtime,4095,32767,22888,67624,20.7,14.7,G.993.2_Annex_B,4.0,11.2,7.6,14.5,0.253,2024-11-05 15:40:22.100
Up,Showtime,4095,32767,22964,67624,20.7,14.7,G.993.2_Annex_B,4.0,11.2,7.6,14.5,0.42,2024-11-05 15:50:24.876
Up,Showtime,4095,32767,22677,67624,20.6,14.5,G.993.2_Annex_B,4.0,11.2,7.6,14.5,0.591,2024-11-05 16:00:36.634
Up,Showtime,4095,32767,28912,67624,25.1,17.2,G.993.2_Annex_B,4.0,11.2,7.6,14.5,0.757,2024-11-05 16:10:35.324
Up,Showtime,4095,32767,22424,67624,20.3,13.5,G.993.2_Annex_B,4.0,11.2,7.6,14.4,0.923,2024-11-05 16:20:35.110
Up,Showtime,4095,32767,23368,67624,21.0,13.7,G.993.2_Annex_B,4.0,11.2,7.6,14.2,1.087,2024-11-05 16:30:24.958
Up,Showtime,4095,32767,22695,67624,20.5,13.7,G.993.2_Annex_B,4.0,11.2,7.6,14.2,1.256,2024-11-05 16:40:31.428
Up,Showtime,4095,32767,29056,67624,25.4,18.0,G.993.2_Annex_B,4.0,11.2,7.6,14.5,1.439,2024-11-05 16:51:31.939
Up,Showtime,4095,32767,29010,67624,25.4,18.3,G.993.2_Annex_B,4.0,11.2,7.6,14.5,1.591,2024-11-05 17:00:39.969
Up,Showtime,4095,32767,29010,67624,25.4,18.2,G.993.2_Annex_B,4.0,11.2,7.6,14.5,1.753,2024-11-05 17:10:22.404
Up,Showtime,4095,32767,29010,67624,25.4,18.2,G.993.2_Annex_B,4.0,11.2,7.6,14.5,1.922,2024-11-05 17:20:28.788
Up,Showtime,4095,32767,29010,67624,25.5,18.3,G.993.2_Annex_B,4.0,11.2,7.6,14.5,2.087,2024-11-05 17:30:22.847
Up,Showtime,4095,32767,29248,67624,25.4,18.3,G.993.2_Annex_B,4.0,11.2,7.6,14.5,2.254,2024-11-05 17:40:23.655
Up,Showtime,4095,32767,29248,67624,25.4,18.4,G.993.2_Annex_B,4.0,11.2,7.6,14.5,2.42,2024-11-05 17:50:23.544
Up,Showtime,4095,32767,29267,67624,25.4,18.2,G.993.2_Annex_B,4.0,11.2,7.6,14.5,2.587,2024-11-05 18:00:26.002
Up,Showtime,4095,32767,29267,67624,25.4,18.2,G.993.2_Annex_B,4.0,11.2,7.6,14.5,2.754,2024-11-05 18:10:22.816
Up,Showtime,4095,32767,29267,67624,25.5,18.3,G.993.2_Annex_B,4.0,11.2,7.6,14.5,2.92,2024-11-05 18:20:22.808
Up,Showtime,4095,32767,28863,67624,25.3,18.2,G.993.2_Annex_B,4.0,11.2,7.6,14.5,3.088,2024-11-05 18:30:28.046
Up,Showtime,4095,32767,29267,67624,25.5,18.0,G.993.2_Annex_B,4.0,11.2,7.6,14.5,3.253,2024-11-05 18:40:22.378
Up,Showtime,4095,32767,29075,67624,25.4,18.4,G.993.2_Annex_B,4.0,11.2,7.6,14.5,3.42,2024-11-05 18:50:24.006
Up,Showtime,4095,32767,29328,67624,25.6,18.4,G.993.2_Annex_B,4.0,11.2,7.6,14.5,3.586,2024-11-05 19:00:22.038
Up,Showtime,4095,32767,29286,67624,25.4,18.5,G.993.2_Annex_B,4.0,11.2,7.6,14.5,3.756,2024-11-05 19:10:32.977
Up,Showtime,4095,32767,29286,67624,25.5,18.3,G.993.2_Annex_B,4.0,11.2,7.6,14.5,3.92,2024-11-05 19:20:22.809
Up,Showtime,4095,32767,29082,67624,25.4,18.5,G.993.2_Annex_B,4.0,11.2,7.6,14.5,4.086,2024-11-05 19:30:21.940
Up,Showtime,4095,32767,29056,67624,25.4,18.5,G.993.2_Annex_B,4.0,11.2,7.6,14.5,4.254,2024-11-05 19:40:25.387
Up,Showtime,4095,32767,29056,67624,25.4,18.6,G.993.2_Annex_B,4.0,11.2,7.6,14.5,4.42,2024-11-05 19:50:25.335
Up,Showtime,4095,32767,29056,67624,25.4,18.5,G.993.2_Annex_B,4.0,11.2,7.6,14.5,4.586,2024-11-05 20:00:22.349
Up,Showtime,4095,32767,29056,67624,25.4,18.4,G.993.2_Annex_B,4.0,11.2,7.6,14.5,4.753,2024-11-05 20:10:23.031
Up,Showtime,4095,32767,19402,66320,16.8,8.5,G.993.2_Annex_B,4.1,11.2,7.6,14.5,0.029,2024-11-05 20:20:34.665
Up,Showtime,4095,32767,29815,66320,25.5,18.6,G.993.2_Annex_B,4.1,11.2,7.6,14.5,0.193,2024-11-05 20:30:24.190
Up,Showtime,4095,32767,29815,66320,25.5,18.5,G.993.2_Annex_B,4.1,11.2,7.6,14.5,0.359,2024-11-05 20:40:21.587
Up,Showtime,4095,32767,29622,66320,25.5,18.5,G.993.2_Annex_B,4.1,11.2,7.6,14.5,0.526,2024-11-05 20:50:22.710
Up,Showtime,4095,32767,29464,66320,25.4,18.4,G.993.2_Annex_B,4.1,11.2,7.6,14.5,0.693,2024-11-05 21:00:24.560
Up,Showtime,4095,32767,29464,66320,25.4,18.4,G.993.2_Annex_B,4.1,11.2,7.6,14.5,0.859,2024-11-05 21:10:23.069
Up,Showtime,4095,32767,29388,66320,25.4,18.3,G.993.2_Annex_B,4.1,11.2,7.6,14.5,1.026,2024-11-05 21:20:23.554
Up,Showtime,4095,32767,29407,66320,25.4,18.4,G.993.2_Annex_B,4.1,11.2,7.6,14.5,1.193,2024-11-05 21:30:26.709
Up,Showtime,4095,32767,29407,66320,25.3,18.3,G.993.2_Annex_B,4.1,11.2,7.6,14.5,1.363,2024-11-05 21:40:37.676
Up,Showtime,4095,32767,22843,70284,20.3,14.1,G.993.2_Annex_B,3.6,10.8,7.6,14.4,0.136,2024-11-05 21:50:25.785
Up,Showtime,4095,32767,25513,70284,22.4,15.6,G.993.2_Annex_B,3.6,10.8,7.5,14.5,0.302,2024-11-05 22:00:25.249
Up,Showtime,4095,32767,24890,70284,21.5,14.2,G.993.2_Annex_B,3.6,10.8,7.6,14.5,0.469,2024-11-05 22:10:24.333
Up,Showtime,4095,32767,28138,70284,24.3,10.3,G.993.2_Annex_B,3.6,10.8,7.6,14.5,0.636,2024-11-05 22:20:24.155
Up,Showtime,4095,32767,26367,70284,22.9,15.8,G.993.2_Annex_B,3.6,10.8,7.6,14.5,0.802,2024-11-05 22:30:23.616
Up,Showtime,4095,32767,26284,70284,24.5,12.8,G.993.2_Annex_B,3.6,10.8,7.6,14.5,0.969,2024-11-05 22:40:24.527
Up,Showtime,4095,32767,25672,70284,23.0,15.9,G.993.2_Annex_B,3.6,10.8,7.7,14.5,1.136,2024-11-05 22:50:25.333
Up,Showtime,4095,32767,25660,70284,22.6,15.6,G.993.2_Annex_B,3.6,10.8,7.6,14.5,1.304,2024-11-05 23:00:30.848
Up,Showtime,4095,32767,25604,70284,22.3,15.3,G.993.2_Annex_B,3.6,10.8,7.6,14.5,1.469,2024-11-05 23:10:24.364
Up,Showtime,4095,32767,28693,70284,23.9,16.2,G.993.2_Annex_B,3.6,10.8,7.6,14.5,1.636,2024-11-05 23:20:23.781
Up,Showtime,4095,32767,25555,70284,22.2,14.9,G.993.2_Annex_B,3.6,10.8,7.6,14.5,1.802,2024-11-05 23:30:23.323
Up,Showtime,4095,32767,26748,70284,23.2,15.9,G.993.2_Annex_B,3.6,10.8,7.6,14.5,1.969,2024-11-05 23:40:23.646
Up,Showtime,4095,32767,26023,70284,22.8,14.5,G.993.2_Annex_B,3.6,10.8,7.6,14.5,2.135,2024-11-05 23:50:23.206
Up,Showtime,4095,32767,24837,70284,21.7,14.7,G.993.2_Annex_B,3.6,10.8,7.7,14.5,2.305,2024-11-06 00:00:33.649
Up,Showtime,4095,32767,26688,70284,23.3,15.6,G.993.2_Annex_B,3.6,10.8,7.6,14.5,2.469,2024-11-06 00:10:28.177
Up,Showtime,4095,32767,25830,70284,22.5,15.4,G.993.2_Annex_B,3.6,10.8,7.6,14.5,2.635,2024-11-06 00:20:22.278
Up,Showtime,4095,32767,22529,70284,24.1,11.9,G.993.2_Annex_B,3.6,10.8,7.6,14.5,2.802,2024-11-06 00:30:23.191
Up,Showtime,4095,32767,28591,70284,24.6,17.3,G.993.2_Annex_B,3.6,10.8,7.6,14.5,2.968,2024-11-06 00:40:22.112
Up,Showtime,4095,32767,28591,70284,24.6,17.4,G.993.2_Annex_B,3.6,10.8,7.6,14.5,3.135,2024-11-06 00:50:21.987
Up,Showtime,4095,32767,24814,70284,22.8,12.1,G.993.2_Annex_B,3.6,10.8,7.7,14.5,3.302,2024-11-06 01:00:23.939
Up,Showtime,4095,32767,24969,70284,21.6,10.8,G.993.2_Annex_B,3.6,10.8,7.7,14.5,3.469,2024-11-06 01:10:26.084
Up,Showtime,4095,32767,25215,70284,22.0,14.9,G.993.2_Annex_B,3.6,10.8,7.7,14.5,3.635,2024-11-06 01:20:22.740
Up,Showtime,4095,32767,26401,70284,23.0,15.7,G.993.2_Annex_B,3.6,10.8,7.7,14.5,3.802,2024-11-06 01:30:24.650
Up,Showtime,4095,32767,25524,70284,22.3,15.1,G.993.2_Annex_B,3.6,10.8,7.7,14.5,3.969,2024-11-06 01:40:23.444
Up,Showtime,4095,32767,24369,70284,18.6,9.2,G.993.2_Annex_B,3.6,10.8,7.7,14.5,4.136,2024-11-06 01:50:25.433
Up,Showtime,4095,32767,24089,70284,21.4,14.6,G.993.2_Annex_B,3.6,10.8,7.7,14.5,4.303,2024-11-06 02:00:26.202
Up,Showtime,4095,32767,25819,70284,22.5,15.1,G.993.2_Annex_B,3.6,10.8,7.7,14.5,4.469,2024-11-06 02:10:23.453
Up,Showtime,4095,32767,23942,70284,21.1,14.4,G.993.2_Annex_B,3.6,10.8,7.7,14.5,4.636,2024-11-06 02:20:26.646
Up,Showtime,4095,32767,23315,70284,20.7,14.1,G.993.2_Annex_B,3.6,10.8,7.7,14.5,4.802,2024-11-06 02:30:22.683
Up,Showtime,4095,32767,24554,68416,21.8,15.2,G.993.2_Annex_B,3.9,11.1,7.6,14.5,0.039,2024-11-06 02:40:21.904
Up,Showtime,4095,32767,24033,68416,21.6,15.1,G.993.2_Annex_B,3.9,11.1,7.6,14.5,0.207,2024-11-06 02:50:24.954
Up,Showtime,4095,32767,23772,68416,21.5,15.0,G.993.2_Annex_B,3.9,11.1,7.6,14.5,0.373,2024-11-06 03:00:24.601
Up,Showtime,4095,32767,23606,68416,21.3,14.8,G.993.2_Annex_B,3.9,11.1,7.6,14.5,0.54,2024-11-06 03:10:23.058
Up,Showtime,4095,32767,23443,68416,21.2,14.7,G.993.2_Annex_B,3.9,11.1,7.6,14.5,0.707,2024-11-06 03:20:25.466
Up,Showtime,4095,32767,23270,68416,21.1,14.6,G.993.2_Annex_B,3.9,11.1,7.6,14.5,0.874,2024-11-06 03:30:26.527
Up,Showtime,4095,32767,29974,68416,25.9,18.2,G.993.2_Annex_B,3.9,11.1,7.6,14.5,1.039,2024-11-06 03:40:22.405
